freq,Signal,Signal+Noise
0.05,0.503554896766474,0.5605927483934284
0.05190380761523046,0.5142856836127813,0.5609390144726998
0.053807615230460924,0.5247551961207457,0.4987227883757369
0.05571142284569139,0.5349734329525563,0.5054878065910838
0.057615230460921846,0.5449497033684098,0.6140185786152734
0.05951903807615231,0.5546926983684732,0.539476027095019
0.06142284569138277,0.5642105523070093,0.573981811109009
0.06332665330661323,0.5735108965184832,0.6314521421238896
0.06523046092184369,0.582600906207209,0.5842496982428531
0.06713426853707415,0.5914873416247046,0.543729162217732
0.06903807615230462,0.6001765843781645,0.5865213045811166
0.07094188376753507,0.6086746695687524,0.6665636656225239
0.07284569138276553,0.6169873143417948,0.5817980526581408
0.07474949899799599,0.6251199433363472,0.6821781466387979
0.07665330661322645,0.6330777114444385,0.6251713036962088
0.07855711422845692,0.6408655242269586,0.5924420455956825
0.08046092184368737,0.6484880562809227,0.6038531269547717
0.08236472945891785,0.6559497678095266,0.7014226700570527
0.0842685370741483,0.6632549196103332,0.6798719810396855
0.08617234468937876,0.6704075866667294,0.6839453565400885
0.08807615230460922,0.6774116705024162,0.6032951112520507
0.08997995991983967,0.6842709104372768,0.7439908360520131
0.09188376753507013,0.6909888938648127,0.6844309667327133
0.09378757515030059,0.6975690656559078,0.7183715917322285
0.09569138276553106,0.7040147367805017,0.7711384046216765
0.09759519038076153,0.7103290922274652,0.6521360645103336
0.09949899799599199,0.7165151982932801,0.7379431951544981
0.10140280561122245,0.7225760093017567,0.656110339663252
0.1033066132264529,0.7285143738097961,0.6323683986275761
0.10521042084168336,0.7343330403479407,0.7988340168389793
0.10711422845691383,0.7400346627389913,0.7438628910645367
0.10901803607214429,0.7456218050332284,0.767178247911747
0.11092184368737475,0.7510969460946096,0.7008387519134525
0.1128256513026052,0.756462483868675,0.7741624334900029
0.11472945891783567,0.7617207393596935,0.7222954043980515
0.11663326653306613,0.7668739603417614,0.7910648651358754
0.11853707414829659,0.771924324826078,0.7287395418402307
0.12044088176352706,0.7768739443044239,0.7956193280152073
0.12234468937875752,0.7817248667869168,0.9178423709168447
0.12424849699398798,0.786479079650384,0.8280872782542995
0.12615230460921845,0.7911385123121578,0.7676861129083413
0.1280561122244489,0.7957050387427159,0.7839516362655484
0.12995991983967936,0.8001804798293626,0.7243208855681869
0.13186372745490982,0.8045666056020663,0.8100337092144662
0.13376753507014028,0.8088651373315433,0.8617523847774524
0.13567134268537073,0.8130777495088493,0.8709194746012958
0.1375751503006012,0.817206071714885,0.7854287090448278
0.13947895791583165,0.8212516903875645,0.8396309552015732
0.1413827655310621,0.825216150493695,0.84053547953632
0.14328657314629256,0.8291009571120792,0.83190526019491
0.14519038076152305,0.8329075769337836,0.7976338775234006
0.1470941883767535,0.8366374396850746,0.8004341016829745
0.14899799599198396,0.8402919394780558,0.8405096363258532
0.15090180360721442,0.8438724360936682,0.822935547318051
0.1528056112224449,0.847380256201353,0.8259907268422698
0.15470941883767536,0.8508166945193337,0.877417564212571
0.15661322645290582,0.8541830149192018,0.8899034494755252
0.15851703406813628,0.8574804514781945,0.8547018811230305
0.16042084168336673,0.8607102094823186,0.8762393399397514
0.1623246492985972,0.8638734663832396,0.9262824822961286
0.16422845691382765,0.8669713727116519,0.8377595806597042
0.1661322645290581,0.8700050529496495,0.8885362656651274
0.16803607214428856,0.8729756063644414,0.8980170256817727
0.16993987975951902,0.8758841078056016,0.8636609611459111
0.17184368737474948,0.8787316084678816,0.8669685668662678
0.17374749498997996,0.8815191366214895,0.8805393443376549
0.1756513026052104,0.8842476983116063,0.8464704355621302
0.1775551102204409,0.886918278028794,0.9605503949331584
0.17945891783567136,0.8895318393518461,0.8897891774519758
0.18136272545090182,0.8920893255645265,0.8538695646792996
0.18326653306613228,0.894591660247557,0.8784487872165286
0.18517034068136273,0.8970397478471202,0.9699294636193648
0.1870741482965932,0.8994344742210746,0.810190310616807
0.18897795591182365,0.901776707164,0.9278629334032591
0.1908817635270541,0.904067296912121,0.946642887620542
0.19278557114228456,0.9063070766291016,0.9435722799281097
0.19468937875751502,0.9084968628736357,0.8398585192849478
0.19659318637274548,0.9106374560497116,1.000238208838477
0.19849699398797593,0.9127296408403691,0.8974824671232464
0.2004008016032064,0.914774186625731,0.9292676472468615
0.2023046092184369,0.9167718478860354,0.885811743087338
0.20420841683366736,0.9187233645903602,0.9162902812685378
0.20611222444889776,0.9206294625716956,0.8520416620708816
0.20801603206412828,0.9224908538889757,0.9042264911520834
0.20991983967935873,0.9243082371766471,0.8841286347833165
0.2118236472945892,0.9260822979823391,0.9124172304411147
0.21372745490981965,0.9278137090931384,0.9448183681262664
0.2156312625250501,0.9295031308509734,0.9325071256462755
0.21753507014028056,0.9311512114575702,0.9787301761499495
0.21943887775551102,0.9327585872694232,0.938125346629471
0.22134268537074148,0.9343258830832012,0.7979825995392366
0.22324649298597193,0.9358537124119838,0.9112363002025125
0.2251503006012024,0.9373426777527122,0.9932356627319927
0.22705410821643285,0.9387933708452041,0.9912810347851323
0.2289579158316633,0.9402063729230842,1.0394270890323782
0.23086172344689376,0.9415822549569441,0.904488637342768
0.23276553106212422,0.9429215778900479,1.0099099009874903
0.23466933867735468,0.9442248928668726,0.9527540094412871
0.23657314629258513,0.9454927414547628,0.9808411723319779
0.23847695390781565,0.9467256558589673,0.9625615446937854
0.2403807615230461,0.94792415913131,0.9695275341221874
0.2422845691382765,0.9490887653727313,0.9604336374343164
0.24418837675350702,0.9502199799299452,0.92822555843961
0.24609218436873748,0.9513182995864112,0.8324291958875253
0.24799599198396793,0.9523842127478499,0.8904298904496988
0.2498997995991984,0.9534181996224843,0.8761207793569133
0.25180360721442885,0.9544207323962185,0.9304736513549086
0.2537074148296593,0.9553922754029126,0.8321988290919284
0.25561122244488976,0.9563332852899551,0.9737904394402016
0.2575150300601202,0.95724421117927,1.005809222153675
0.2594188376753507,0.9581254948239502,0.8835550260960678
0.26132264529058113,0.9589775707606368,0.952966471679859
0.2632264529058116,0.9598008664578245,0.9343070434326447
0.26513026052104205,0.9605958024602006,0.936873756674535
0.26703406813627256,0.9613627925291803,1.0014067059365084
0.268937875751503,0.9621022437797437,0.950835512824373
0.2708416833667334,0.9628145568137162,0.9341861306237094
0.27274549098196393,0.9635001258495944,0.9084404409039996
0.2746492985971944,0.9641593388490491,0.9694060235339482
0.27655310621242485,0.9647925776401935,0.979442191119721
0.2784569138276553,0.9654002180377377,0.9707148211048808
0.28036072144288576,0.9659826299601233,0.983642719044718
0.2822645290581162,0.9665401775437327,1.0031553825685837
0.2841683366733467,0.9670732192542696,1.0184726681704943
0.28607214428857713,0.9675821079953979,0.9381184151732066
0.2879759519038076,0.9680671912147233,0.9724593381459463
0.28987975951903805,0.9685288110072022,0.9913758836051076
0.2917835671342685,0.9689673042160565,0.971626588059099
0.29368737474949896,0.9693830025312681,0.9865379985330373
0.2955911823647295,0.9697762325857298,0.9186489993814158
0.29749498997995993,0.9701473160491211,1.001354865578446
0.29939879759519034,0.9704965697195779,0.9462887287373654
0.3013026052104208,0.9708243056132195,0.9618547902371295
0.3032064128256513,0.9711308310515991,1.0685390633860328
0.30511022044088176,0.9714164487471361,0.9673022969459267
0.3070140280561122,0.97168145688659,0.9869066931528715
0.3089178356713427,0.9719261492126338,0.8482612462536323
0.31082164328657313,0.9721508151035748,1.0165336297269345
0.3127254509018036,0.9723557396512871,1.0525594180492828
0.31462925851703405,0.9725412037373948,0.9147513903605494
0.3165330661322645,0.9727074841077622,0.961529569425402
0.31843687374749496,0.9728548534453351,0.9357541415188959
0.3203406813627255,0.972983580441381,0.8726649016681695
0.3222444889779559,0.9730939298651704,0.9051761991304931
0.32414829659318634,0.9731861626321432,0.9709819947755609
0.32605210420841685,0.9732605358705994,0.974312562045027
0.32795591182364725,0.9733173029869581,1.0078713796048369
0.32985971943887776,0.9733567137296195,0.9562364781143916
0.3317635270541082,0.9733790142514662,0.9567229681839564
0.3336673346693386,0.973384447171046,1.0511180765310901
0.33557114228456913,0.9733732516324645,0.9369009812206212
0.3374749498997996,0.9733456633640237,0.9329284716805482
0.33937875751503005,0.9733019147356408,0.9985833135495973
0.3412825651302605,0.9732422348150759,1.0011800568906524
0.34318637274549096,0.9731668494230034,0.9714773791677658
0.3450901803607214,0.9730759811869496,0.9739810691683947
0.3469939879759519,0.9729698495941345,0.9388995999228716
0.3488977955911824,0.9728486710432375,1.034059025289802
0.3508016032064128,0.9727126588951196,0.9830907263331492
0.35270541082164325,0.9725620235225237,1.010195333323672
0.35460921843687376,0.9723969723587835,1.028479689325471
0.35651302605210416,0.9722177099455608,1.007713855522337
0.3584168336673347,0.972024437979635,0.8683812440925266
0.36032064128256514,0.9718173553587768,1.0257420677055484
0.36222444889779554,0.9715966582267118,0.9446655812877885
0.36412825651302605,0.9713625400172158,0.9762611719263156
0.3660320641282565,0.9711151914973442,0.9796312544191007
0.36793587174348696,0.9708548008098309,0.8852566477536454
0.3698396793587174,0.9705815535146645,1.0465264180187726
0.3717434869739478,0.9702956326298735,0.985762653486234
0.37364729458917834,0.9699972186715244,1.0049517315010144
0.3755511022044088,0.9696864896929707,0.9627097579252103
0.3774549098196393,0.9693636213233432,0.9954556742406273
0.3793587174348697,0.9690287868053332,0.9673662950805064
0.38126252505010017,0.968682157032249,0.955124418557571
0.3831663326653307,0.968323900584395,1.0215183515900903
0.3850701402805611,0.9679541837647612,0.964674769136219
0.3869739478957916,0.9675731706340606,0.9129248656258417
0.388877755511022,0.9671810230451148,0.9955904521870805
0.39078156312625245,0.9667779006766114,0.9281769275594604
0.39268537074148296,0.9663639610662373,0.9356268689625412
0.39458917835671337,0.9659393596432184,0.938415115744621
0.3964929859719439,0.9655042497602561,1.021293560512866
0.39839679358717434,0.9650587827248969,0.9721230162530825
0.40030060120240474,0.9646031078303304,0.9090994908244433
0.40220440881763525,0.9641373723856382,0.9478636144163763
0.4041082164328657,0.9636617217454992,0.993352366456878
0.40601202404809617,0.9631762993393698,0.9542463481351926
0.4079158316633266,0.9626812467001427,0.9383666987913488
0.4098196392785571,0.9621767034923021,0.855045244019857
0.41172344689378754,0.961662807539583,0.9018922169091642
0.413627254509018,0.9611396948521436,0.9604723506585272
0.41553106212424845,0.9606074996532641,0.8701716428383891
0.4174348697394789,0.9600663544055826,0.9361428909138252
0.41933867735470937,0.9595163898368719,0.9338379944408598
0.4212424849699399,0.9589577349653753,0.9246725082804345
0.4231462925851703,0.9583905171247021,0.9113143003769251
0.42505010020040074,0.9578148619882987,0.999980598116984
0.42695390781563125,0.9572308935935004,0.8726020090946526
0.42885771543086165,0.9566387343651723,0.9929226707698213
0.43076152304609217,0.9560385051389519,0.9411638784644095
0.4326653306613226,0.9554303251840931,0.9418554508508237
0.434569138276553,0.9548143122259318,0.9863663980390593
0.43647294589178354,0.9541905824679673,0.978779670616969
0.438376753507014,0.953559250613578,1.1096812663968163
0.44028056112224445,0.9529204298873739,0.8829803252248207
0.4421843687374749,0.9522742320561915,0.9917073491340991
0.44408817635270537,0.9516207674497449,1.0063894897345187
0.4459919839679358,0.9509601449809304,0.9851622764335228
0.4478957915831663,0.9502924721658004,0.9606197043301686
0.4497995991983968,0.9496178551432071,0.9807755466663272
0.4517034068136272,0.9489363986941262,0.8098443582737063
0.45360721442885765,0.9482482062606636,0.987808218275564
0.45551102204408817,0.9475533799647539,0.9663140633182445
0.45741482965931857,0.9468520206265546,0.9937552644524065
0.4593186372745491,0.9461442277825461,0.9294584820561681
0.46122244488977954,0.9454300997033339,0.9486202965264122
0.46312625250500994,0.9447097334111704,0.940687901509938
0.46503006012024045,0.9439832246971945,0.8703418952966048
0.4669338677354709,0.9432506681383928,1.0244725275405007
0.46883767535070137,0.9425121571142948,0.840020886961981
0.4707414829659318,0.9417677838234009,0.9439360229413556
0.4726452905811623,0.9410176392993502,0.9035668848290275
0.47454909819639274,0.9402618134268336,0.9773185797317062
0.4764529058116232,0.9395003949572563,0.9432175454185467
0.4783567134268537,0.9387334715241538,0.8301402872247601
0.4802605210420841,0.9379611296583693,1.0068072942120283
0.48216432865731457,0.9371834548029886,0.8994816425365716
0.4840681362725451,0.9364005313280496,0.8642206214092413
0.4859719438877755,0.9356124425450172,0.8969760486247657
0.487875751503006,0.93481927072104,0.9650246633851768
0.48977955911823645,0.9340210970929794,0.9163799283797397
0.49168336673346685,0.9332180018812334,0.7939305838147694
0.49358717434869737,0.9324100643033355,1.0047299305021626
0.4954909819639278,0.9315973625873574,0.9147434625747206
0.4973947895791583,0.9307799739850968,0.9803306794797796
0.49929859719438874,0.9299579747850748,0.9841668517408053
0.5012024048096192,0.9291314403253236,0.9522032916677061
0.5031062124248497,0.9283004450059937,0.9331232301989238
0.5050100200400801,0.9274650623017584,0.9989316242244045
0.5069138276553107,0.9266253647740417,0.8548689739677541
0.508817635270541,0.925781424083054,0.8928958431191254
0.5107214428857715,0.9249333109996541,0.8606101228601253
0.512625250501002,0.9240810954170274,0.900506018289261
0.5145290581162324,0.9232248463621968,0.8489764595723516
0.516432865731463,0.9223646320073555,0.98847801946865
0.5183366733466934,0.9215005196810377,0.9300394456383418
0.5202404809619238,0.9206325758791187,0.9474591509733984
0.5221442885771543,0.9197608662756559,0.9498277391690508
0.5240480961923848,0.918885455733569,1.0031740072982682
0.5259519038076153,0.918006408315162,0.8850806987967558
0.5278557114228457,0.9171237872924938,0.8476742097610223
0.5297595190380762,0.9162376551575941,0.8604074077439043
0.5316633266533066,0.9153480736325319,0.9427978821899197
0.5335671342685371,0.9144551036793366,0.9231014885263977
0.5354709418837675,0.9135588055097756,0.9275415753443849
0.537374749498998,0.9126592385949898,0.9238334541876754
0.5392785571142285,0.9117564616749894,0.8968693209717896
0.5411823647294589,0.9108505327680139,0.8248270977268713
0.5430861723446894,0.9099415091797558,0.9198792512022909
0.5449899799599198,0.9090294475124538,0.9892447767201085
0.5468937875751503,0.9081144036738532,0.8488859628176257
0.5487975951903807,0.9071964328860402,0.9577324929688473
0.5507014028056113,0.9062755896941498,0.9751453182536183
0.5526052104208417,0.9053519279749487,0.8633095276618027
0.5545090180360722,0.904425500945298,0.9030949768615952
0.5564128256513027,0.9034963611704937,0.9166076214078713
0.558316633266533,0.9025645605724926,0.9575387150680108
0.5602204408817636,0.9016301504380172,0.95639726378073
0.562124248496994,0.9006931814265527,0.9071198706223682
0.5640280561122245,0.8997537035782245,0.9065566849207237
0.565931863727455,0.8988117663215736,0.8716632682784289
0.5678356713426854,0.8978674184812135,0.9073590949808075
0.5697394789579158,0.8969207082853904,0.8085134973088388
0.5716432865731463,0.8959716833734287,0.9222754984272168
0.5735470941883768,0.8950203908030805,1.0102165378537007
0.5754509018036073,0.8940668770577666,0.9503648825319306
0.5773547094188377,0.8931111880537245,0.818556402740801
0.5792585170340682,0.8921533691470488,0.9571215697289247
0.5811623246492986,0.8911934651406445,0.8079867248614951
0.5830661322645291,0.890231520291074,0.9536397054945285
0.5849699398797595,0.8892675783153208,0.8920484614644122
0.58687374749499,0.8883016823974492,0.813719192005706
0.5887775551102205,0.8873338751951847,0.8324004002260221
0.590681362725451,0.8863641988463928,0.8963670072407316
0.5925851703406814,0.8853926949754807,0.9334472576228
0.5944889779559118,0.8844194046997012,0.8457815969857151
0.5963927855711423,0.8834443686353803,0.8271252207666455
0.5982965931863727,0.882467626904054,0.8491349183124207
0.6002004008016033,0.8814892191385255,0.9184103755419963
0.6021042084168338,0.8805091844888384,0.9252282419673599
0.6040080160320641,0.8795275616281724,0.8834380785743288
0.6059118236472946,0.8785443887586544,0.9510853301706721
0.607815631262525,0.8775597036171,0.8715769134428757
0.6097194388777556,0.8765735434806672,0.9078690276326236
0.611623246492986,0.8755859451724456,0.8282674101115757
0.6135270541082165,0.874596945066962,0.8886566438808808
0.6154308617234469,0.8736065790956177,0.8853237404916435
0.6173346693386773,0.8726148827520516,0.8497745312779883
0.6192384769539079,0.8716218910974334,0.8536428075450576
0.6211422845691383,0.8706276387656845,0.9036927346806817
0.6230460921843688,0.8696321599686315,0.9149105476611685
0.6249498997995993,0.8686354885010906,0.8101129089934895
0.6268537074148296,0.8676376577458874,0.8406792174321048
0.6287575150300602,0.8666387006788051,0.9354616573679739
0.6306613226452906,0.8656386498734752,0.8959261965389762
0.6325651302605211,0.8646375375061971,0.9660560024569852
0.6344689378757515,0.863635395360699,0.8460240284061912
0.636372745490982,0.8626322548328348,0.8538042322468209
0.6382765531062125,0.8616281469352193,0.8514167397996352
0.6401803607214429,0.8606231023018048,0.8526719539571059
0.6420841683366734,0.8596171511923963,0.9172430271759167
0.6439879759519038,0.8586103234971092,0.9104078850039914
0.6458917835671343,0.8576026487407676,1.0621236627166923
0.6477955911823648,0.8565941560872484,0.9238814196255832
0.6496993987975952,0.855584874343767,0.7496577525160657
0.6516032064128257,0.854574831965108,0.8213680576697808
0.6535070140280561,0.8535640570578025,0.867083911885679
0.6554108216432866,0.8525525773842503,0.8171547242216104
0.6573146292585171,0.8515404203667901,0.8351754673920906
0.6592184368737476,0.8505276130917181,0.8460049229348963
0.6611222444889779,0.8495141823132518,0.8272411180069442
0.6630260521042084,0.8485001544574484,0.7579189621107645
0.6649298597194389,0.8474855556260691,0.8486787787611069
0.6668336673346694,0.8464704116003952,0.7972974528650281
0.6687374749498999,0.8454547478449962,0.8604931032959854
0.6706412825651303,0.8444385895114515,0.7189321676219411
0.6725450901803607,0.8434219614420192,0.85060971398018
0.6744488977955911,0.8424048881732666,0.8336953928368882
0.6763527054108217,0.8413873939396481,0.8595880108008644
0.6782565130260522,0.8403695026770417,0.8137234618512257
0.6801603206412826,0.8393512380262378,0.784726964234493
0.6820641282565131,0.8383326233363892,0.8301613250240132
0.6839679358717434,0.8373136816684107,0.8486738340431852
0.685871743486974,0.8362944357983426,0.7916289674334117
0.6877755511022045,0.8352749082206679,0.7805262946685608
0.6896793587174349,0.8342551211515906,0.8121701634338621
0.6915831663326654,0.8332350965322691,0.7480673789133916
0.6934869739478957,0.8322148560320162,0.7407550473205727
0.6953907815631263,0.8311944210514499,0.7368993477953452
0.6972945891783567,0.8301738127256152,0.8461979449244257
0.6991983967935872,0.8291530519270573,0.837795532343406
0.7011022044088177,0.8281321592688655,0.8310885305106113
0.7030060120240481,0.8271111551076711,0.9885576845529322
0.7049098196392787,0.8260900595466167,0.8486210979016556
0.706813627254509,0.8250688924382807,0.8568598831001873
0.7087174348697395,0.8240476733875721,0.814530963906661
0.7106212424849699,0.8230264217545846,0.7418824347096984
0.7125250501002004,0.8220051566574216,0.8874714236963125
0.714428857715431,0.8209838969749779,0.879234624622025
0.7163326653306614,0.8199626613496975,0.8425624746107907
0.7182364729458918,0.8189414681902885,0.7170793292778946
0.7201402805611222,0.8179203356744106,0.852260010855411
0.7220440881763527,0.8168992817513263,0.8337244624560725
0.7239478957915833,0.8158783241445239,0.9225272046531108
0.7258517034068137,0.8148574803543019,0.8180274099281456
0.727755511022044,0.8138367676603305,0.7792523411046806
0.7296593186372745,0.8128162031241725,0.7659002422764882
0.731563126252505,0.8117958035917829,0.7966007151380826
0.7334669338677355,0.8107755856959703,0.7888831672595877
0.735370741482966,0.8097555658588351,0.8636419491213863
0.7372745490981965,0.8087357602941716,0.9218769991164808
0.7391783567134268,0.8077161850098475,0.7464002714723428
0.7410821643286573,0.8066968558101494,0.797193271110616
0.7429859719438878,0.8056777882981049,0.7950333182134641
0.7448897795591183,0.8046589978777716,0.7153083275150629
0.7467935871743487,0.8036404997565029,0.8124113426909629
0.7486973947895792,0.8026223089471841,0.7773974621925847
0.7506012024048095,0.8016044402704435,0.7710427355776442
0.7525050100200401,0.8005869083568342,0.8596797372369719
0.7544088176352706,0.7995697276489938,0.8325431313097544
0.756312625250501,0.7985529124037747,0.7621919422322473
0.7582164328657315,0.7975364766943506,0.8409155799586255
0.7601202404809619,0.7965204344122985,0.778040908859743
0.7620240480961924,0.795504799269654,0.764544431429137
0.7639278557114229,0.7944895848009439,0.7937051218610831
0.7658316633266533,0.7934748043651942,0.7427167025914743
0.7677354709418838,0.7924604711479141,0.7722028398850199
0.7696392785571142,0.791446598163056,0.7656081026547304
0.7715430861723448,0.7904331982549536,0.7762866273158529
0.7734468937875751,0.7894202841002356,0.7833773516076218
0.7753507014028056,0.7884078682097184,0.8870929874593138
0.777254509018036,0.7873959629302749,0.8259745763633408
0.7791583166332665,0.7863845804466825,0.7618352607011458
0.781062124248497,0.7853737327834487,0.8324263710509315
0.7829659318637275,0.7843634318066152,0.8255394450017352
0.7848697394789579,0.7833536892255408,0.8310387822995343
0.7867735470941883,0.7823445165946655,0.7848228311612366
0.7886773547094188,0.7813359253152494,0.7141812979789289
0.7905811623246493,0.7803279266370958,0.8113559544788501
0.7924849699398798,0.7793205316602517,0.7975452480574602
0.7943887775551103,0.7783137513366892,0.7284559066963581
0.7962925851703406,0.7773075964719662,0.8709197668146453
0.7981963927855711,0.776302077726871,0.7589778698567252
0.8001002004008015,0.7752972056190424,0.8170357233178788
0.8020040080160321,0.7742929905245767,0.7234858097209834
0.8039078156312626,0.7732894426796113,0.8436506111048984
0.805811623246493,0.772286572181895,0.758798294472712
0.8077154308617234,0.7712843889923323,0.7447411357747022
0.8096192384769538,0.7702829029365192,0.8128215801799805
0.8115230460921844,0.7692821237062545,0.7575712506418784
0.8134268537074149,0.7682820608610368,0.8534262271208539
0.8153306613226453,0.767282723829541,0.8590474481950058
0.8172344689378758,0.7662841219110836,0.7723503787406079
0.8191382765531061,0.7652862642770641,0.889294452408731
0.8210420841683367,0.7642891599723958,0.7344036399774497
0.8229458917835671,0.7632928179169159,0.7214350078945162
0.8248496993987976,0.7622972469067832,0.6984881022306779
0.826753507014028,0.7613024556158543,0.6992540781977843
0.8286573146292585,0.7603084525970515,0.7813912102377351
0.830561122244489,0.7593152462837074,0.7387010120899719
0.8324649298597194,0.7583228449909009,0.7963612222610403
0.8343687374749499,0.7573312569167714,0.7726175851951902
0.8362725450901803,0.7563404901438248,0.7247120300503164
0.8381763527054108,0.755350552640218,0.7330956420083169
0.8400801603206414,0.7543614522610346,0.7115384318555199
0.8419839679358717,0.7533731967495416,0.7638669345121072
0.8438877755511022,0.7523857937384346,0.7404421401771512
0.8457915831663326,0.7513992507510665,0.7927635744524509
0.8476953907815631,0.750413575202666,0.5989902486455951
0.8495991983967937,0.7494287744015375,0.8408951994251874
0.8515030060120241,0.7484448555502519,0.6922401318955895
0.8534068136272545,0.7474618257468195,0.7888793295610766
0.8553106212424849,0.7464796919858553,0.6536153685624201
0.8572144288577154,0.7454984611597231,0.778513820774213
0.8591182364729459,0.7445181400596775,0.6841484930326673
0.8610220440881764,0.743538735376981,0.8605734245997617
0.8629258517034069,0.7425602537040186,0.744378236214863
0.8648296593186372,0.7415827015353934,0.7465695311465776
0.8667334669338677,0.740606085269014,0.7008688439579739
0.8686372745490982,0.7396304112071654,0.7205241815004253
0.8705410821643287,0.7386556855575737,0.7403169098533733
0.8724448897795591,0.7376819144344527,0.7388716934366031
0.8743486973947896,0.7367091038595426,0.7280387373434455
0.8762525050100199,0.7357372597631362,0.6690602603834723
0.8781563126252505,0.7347663879850936,0.6762502093563184
0.880060120240481,0.7337964942758451,0.7553998140068818
0.8819639278557114,0.7328275842973833,0.7542298435886563
0.8838677354709419,0.7318596636242441,0.6896951539350568
0.8857715430861723,0.7308927377444769,0.8173725624691085
0.8876753507014028,0.7299268120606037,0.7311395302609001
0.8895791583166333,0.7289618918905677,0.8021416756609083
0.8914829659318637,0.7279979824686711,0.6931474040062977
0.8933867735470942,0.7270350889465035,0.807152650825897
0.8952905811623246,0.7260732163938579,0.7389552694702638
0.8971943887775552,0.7251123697996387,0.7578227896594274
0.8990981963927855,0.7241525540727594,0.6603651260642546
0.901002004008016,0.7231937740430272,0.7274201267803428
0.9029058116232465,0.7222360344620236,0.8162576953106846
0.9048096192384769,0.7212793400039695,0.7224784330522803
0.9067134268537075,0.7203236952665848,0.7244142115659904
0.9086172344689379,0.7193691047719357,0.7664317522766255
0.9105210420841683,0.7184155729672751,0.7536550689294773
0.9124248496993987,0.7174631042258712,0.7130925898277036
0.9143286573146292,0.7165117028478296,0.7314766695853798
0.9162324649298598,0.7155613730609041,0.7525463061200586
0.9181362725450902,0.7146121190213006,0.7149203816569213
0.9200400801603207,0.7136639448144692,0.6626373168260965
0.921943887775551,0.7127168544558924,0.7696828158707665
0.9238476953907815,0.7117708518918586,0.7231527848108643
0.925751503006012,0.7108259410002323,0.7142878876394166
0.9276553106212425,0.7098821255912133,0.7667424927459826
0.929559118236473,0.7089394094080889,0.6196424942038663
0.9314629258517034,0.7079977961279744,0.7684638417946352
0.9333667334669338,0.7070572893625524,0.715595201114573
0.9352705410821643,0.7061178926587957,0.7313778307216082
0.9371743486973948,0.7051796094996896,0.7529108919441925
0.9390781563126253,0.7042424433049403,0.6245541543569227
0.9409819639278557,0.7033063974316819,0.799665318252776
0.9428857715430862,0.7023714751751682,0.6956415165753992
0.9447895791583166,0.7014376797694648,0.5878405897148329
0.9466933867735471,0.7005050143881263,0.6184290810817861
0.9485971943887775,0.6995734821448734,0.76320969332189
0.950501002004008,0.6986430860942553,0.7076483028651985
0.9524048096192385,0.6977138292323115,0.6950177120188207
0.954308617234469,0.6967857144972216,0.7123511488570302
0.9562124248496994,0.6958587447699507,0.6470575953039859
0.9581162324649298,0.6949329228748863,0.7131842043330111
0.9600200400801603,0.6940082515804712,0.668501138758797
0.9619238476953907,0.6930847335998235,0.7061627684722217
0.9638276553106213,0.6921623715913581,0.7721873181218986
0.9657314629258518,0.6912411681593936,0.7228136795710874
0.9676352705410821,0.690321125854759,0.7605272216456458
0.9695390781563126,0.6894022471753878,0.7483151371228755
0.971442885771543,0.6884845345669133,0.6934990154084222
0.9733466933867736,0.6875679904232483,0.6790342937622156
0.975250501002004,0.6866526170871677,0.7221982989114741
0.9771543086172345,0.6857384168508774,0.6273428664219658
0.9790581162324649,0.6848253919565821,0.6783318531968857
0.9809619238476953,0.6839135445970429,0.7109947803681205
0.9828657314629259,0.6830028769161344,0.7108410357832831
0.9847695390781563,0.6820933910093893,0.6516694131921885
0.9866733466933868,0.6811850889245419,0.6925778605956485
0.9885771543086173,0.6802779726620639,0.6806565689824523
0.9904809619238476,0.6793720441756953,0.6215406034055085
0.9923847695390782,0.6784673053729675,0.6326219489103178
0.9942885771543086,0.6775637581157246,0.655877828242915
0.9961923847695391,0.6766614042206349,0.7300754285815373
0.9980961923847695,0.6757602454597004,0.7120105307301298
1.0,0.6748602835607581,0.7410758524994799
